date,game_pk,venue_id,venue,venue_key,total_runs,home_win
2026-03-10,831836,680,T-Mobile Park,id:680,7,1.0
2026-03-10,831898,19,Coors Field,id:19,9,0.0
2026-03-10,831918,2529,Sutter Health Park,id:2529,18,1.0
2026-03-10,831920,5325,Globe Life Field,id:5325,11,1.0
2026-03-10,831956,22,Dodger Stadium,id:22,5,1.0
2026-03-11,831465,3309,Nationals Park,id:3309,4,1.0
2026-03-11,831507,2,Oriole Park at Camden Yards,id:2,9,1.0
2026-03-11,831561,4169,loanDepot park,id:4169,5,0.0
2026-03-11,831574,4705,Truist Park,id:4705,8,1.0
2026-03-11,831619,3312,Target Field,id:3312,3,1.0
2026-03-11,831620,3313,Yankee Stadium,id:3313,9,1.0
2026-03-11,831762,7,Kauffman Stadium,id:7,7,0.0
2026-03-11,831793,2602,Great American Ball Park,id:2602,9,1.0
2026-03-11,831824,4,Rate Field,id:4,12,0.0
2026-03-11,831849,17,Wrigley Field,id:17,17,1.0
2026-03-11,831861,680,T-Mobile Park,id:680,18,0.0
2026-03-11,831950,15,Chase Field,id:15,16,0.0
2026-03-12,831466,31,PNC Park,id:31,7,1.0
2026-03-12,831472,2889,Busch Stadium,id:2889,4,1.0
2026-03-12,831510,2392,Daikin Park,id:2392,5,0.0
2026-03-12,831564,2681,Citizens Bank Park,id:2681,13,1.0
2026-03-12,831621,2394,Comerica Park,id:2394,7,0.0
2026-03-12,831622,3312,Target Field,id:3312,13,1.0
2026-03-12,831754,17,Wrigley Field,id:17,11,1.0
2026-03-12,831791,5,Progressive Field,id:5,1,1.0
2026-03-12,831839,2680,Petco Park,id:2680,11,0.0
2026-03-12,831869,15,Chase Field,id:15,15,0.0
2026-03-12,831894,22,Dodger Stadium,id:22,14,1.0
2026-03-12,831908,2395,Oracle Park,id:2395,6,0.5
2026-03-12,831936,5325,Globe Life Field,id:5325,13,1.0
2026-03-13,831462,3289,Citi Field,id:3289,1,0.0
2026-03-13,831464,3309,Nationals Park,id:3309,11,0.0
2026-03-13,831512,2394,Comerica Park,id:2394,12,0.0
2026-03-13,831563,4705,Truist Park,id:4705,13,1.0
2026-03-13,831565,2681,Citizens Bank Park,id:2681,19,1.0
2026-03-13,831567,2889,Busch Stadium,id:2889,9,1.0
2026-03-13,831616,3,Fenway Park,id:3,13,1.0
2026-03-13,831623,14,Rogers Centre,id:14,7,1.0
2026-03-13,831731,19,Coors Field,id:19,13,0.0
2026-03-13,831759,2602,Great American Ball Park,id:2602,1,1.0
2026-03-13,831778,2529,Sutter Health Park,id:2529,22,0.0
2026-03-13,831801,680,T-Mobile Park,id:680,17,0.0
2026-03-13,831879,1,Angel Stadium,id:1,7,1.0
2026-03-13,831891,2395,Oracle Park,id:2395,7,0.0
2026-03-13,831933,4,Rate Field,id:4,6,1.0
2026-03-13,831935,32,American Family Field,id:32,17,0.0
2026-03-13,831958,7,Kauffman Stadium,id:7,16,0.0
2026-03-14,831459,3309,Nationals Park,id:3309,5,0.0
2026-03-14,831460,4169,loanDepot park,id:4169,14,0.5
2026-03-14,831508,2392,Daikin Park,id:2392,10,1.0
2026-03-14,831514,3313,Yankee Stadium,id:3313,10,0.0
2026-03-14,831562,31,PNC Park,id:31,14,1.0
2026-03-14,831566,4705,Truist Park,id:4705,11,1.0
2026-03-14,831613,3312,Target Field,id:3312,15,0.0
2026-03-14,831614,14,Rogers Centre,id:14,7,0.0
2026-03-14,831728,2602,Great American Ball Park,id:2602,7,1.0
2026-03-14,831747,1,Angel Stadium,id:1,8,1.0
2026-03-14,831770,5325,Globe Life Field,id:5325,24,1.0
2026-03-14,831809,4,Rate Field,id:4,9,1.0
2026-03-14,831850,2529,Sutter Health Park,id:2529,13,1.0
2026-03-14,831860,32,American Family Field,id:32,12,1.0
2026-03-14,831877,2680,Petco Park,id:2680,13,1.0
2026-03-14,831928,19,Coors Field,id:19,7,1.0
2026-03-14,831953,2395,Oracle Park,id:2395,15,0.0
